customer_id,tenure_months,num_vehicles,avg_card_swipes_per_vehicle,monthly_txn_count,monthly_spend,contract_type,region,fuel_program_tier,maintenance_plan,telematics_enabled,industry_naics,late_payment_rate,support_tickets_last_90d,downtime_hours_last_30d,churn
C303140,46,17,49.68,791,68868.16,Two Year,West,Premium,Full,0,Services,0.13,1,1.18,1
C303141,39,17,55.75,890,58413.12,Month-to-Month,Midwest,Standard,None,0,Retail,0.138,3,5.61,0
C303142,36,13,58.0,608,32548.42,Month-to-Month,Midwest,Standard,None,0,Construction,0.059,3,3.88,1
C303143,46,11,58.82,581,36892.38,One Year,West,Premium,Basic,0,Services,0.027,2,0.9,0
C303144,60,15,43.69,654,57004.46,One Year,Midwest,Premium,Basic,1,Logistics,0.137,2,0.51,0
C303145,44,15,52.95,700,54075.98,Month-to-Month,South,Basic,Basic,1,Logistics,0.076,1,2.61,0
C303146,1,13,31.91,369,20499.97,Two Year,West,Standard,Basic,1,Manufacturing,0.324,1,10.59,0
C303147,33,11,53.2,591,29122.76,Month-to-Month,West,Standard,None,0,Retail,0.121,1,3.76,1
C303148,30,19,40.92,723,45996.64,Two Year,Northeast,Standard,Basic,1,Logistics,0.105,0,0.99,0
C303149,37,19,26.63,422,16537.84,One Year,Northeast,Premium,Basic,0,Manufacturing,0.021,3,4.69,0
C303150,51,15,46.47,719,62058.08,Month-to-Month,West,Standard,Full,0,Retail,0.156,3,0.39,0
C303151,8,17,54.04,841,62674.02,Month-to-Month,South,Basic,Full,0,Logistics,0.202,2,0.0,0
C303152,58,16,58.91,1103,114487.53,Month-to-Month,Midwest,Standard,None,0,Retail,0.152,3,4.58,0
C303153,32,13,42.31,537,27764.1,Month-to-Month,South,Basic,Full,0,Manufacturing,0.248,4,0.76,1
C303154,37,12,39.67,486,52146.79,Two Year,Midwest,Standard,None,0,Logistics,0.082,2,5.73,1
C303155,48,13,33.67,396,29411.8,Month-to-Month,Midwest,Basic,Basic,0,Manufacturing,0.067,3,4.44,1
C303156,36,18,54.36,975,66586.25,Month-to-Month,West,Basic,Basic,1,Services,0.067,1,0.4,0
C303157,16,19,64.79,1114,63378.42,Month-to-Month,South,Standard,None,0,Services,0.212,1,3.08,1
C303158,31,14,42.36,507,51272.89,Month-to-Month,West,Standard,None,1,Construction,0.249,1,5.96,0
C303159,20,23,51.5,984,38451.0,One Year,South,Standard,None,0,Retail,0.5,1,6.64,0
C303160,9,16,57.82,1024,98072.57,Month-to-Month,Northeast,Basic,Basic,0,Construction,0.113,2,1.83,1
C303161,58,18,37.21,630,41229.09,Month-to-Month,South,Basic,None,0,Retail,0.131,2,4.51,0
C303162,41,10,52.34,522,33341.92,Two Year,Midwest,Basic,Full,0,Construction,0.089,4,3.76,0
C303163,10,13,54.86,809,39785.32,Month-to-Month,Northeast,Basic,Basic,0,Retail,0.233,3,8.4,1
C303164,21,13,47.52,496,33162.31,Two Year,Midwest,Standard,Basic,0,Services,0.115,3,0.28,1
C303165,14,14,44.68,663,41197.89,Month-to-Month,West,Standard,Full,0,Logistics,0.118,4,13.97,0
C303166,36,15,35.7,451,46658.33,Month-to-Month,Midwest,Standard,Full,1,Logistics,0.068,2,0.18,1
C303167,59,18,49.91,764,70948.55,Month-to-Month,South,Basic,Basic,0,Logistics,0.135,2,1.14,0
C303168,46,20,42.97,766,33215.31,One Year,South,Standard,None,0,Services,0.071,1,5.24,1
C303169,9,9,51.37,481,18259.6,One Year,South,Basic,None,0,Retail,0.161,3,2.83,0
C303170,52,15,53.27,859,86417.0,Two Year,West,Standard,Full,0,Construction,0.048,2,0.0,1
C303171,22,12,43.82,584,50622.93,Month-to-Month,South,Standard,None,0,Retail,0.202,3,4.35,0
C303172,53,14,62.38,934,63741.94,One Year,Northeast,Basic,Full,0,Manufacturing,0.17,3,0.0,0
C303173,65,16,31.17,436,20492.82,Month-to-Month,West,Standard,Basic,0,Logistics,0.105,1,3.39,0
C303174,37,15,38.7,694,35426.06,Month-to-Month,West,Premium,None,0,Construction,0.116,1,3.17,1
C303175,30,13,40.66,428,25666.39,One Year,Midwest,Standard,None,1,Services,0.09,1,2.44,0
C303176,71,12,47.3,485,29998.57,Month-to-Month,Northeast,Basic,Basic,1,Logistics,0.078,1,0.88,0
C303177,59,14,33.54,544,39892.98,Month-to-Month,South,Standard,None,1,Logistics,0.18,1,6.71,0
C303178,54,13,55.54,668,47448.85,One Year,West,Standard,Full,0,Retail,0.138,2,0.85,0
C303179,55,14,46.6,648,30456.95,Month-to-Month,South,Standard,Basic,1,Retail,0.223,1,1.38,1
C303180,41,18,50.49,1052,131339.95,Month-to-Month,West,Standard,Basic,0,Logistics,0.06,1,1.73,0
C303181,2,17,30.98,588,44019.74,Month-to-Month,West,Basic,None,1,Logistics,0.128,1,3.9,1
C303182,42,16,40.64,634,39094.75,One Year,Midwest,Standard,None,1,Services,0.134,0,7.77,1
C303183,16,13,48.58,519,42846.88,One Year,West,Standard,None,1,Construction,0.048,1,4.22,0
C303184,67,19,49.75,788,64263.0,One Year,West,Standard,Full,0,Retail,0.277,3,2.4,0
C303185,65,13,54.41,761,29507.1,One Year,West,Basic,Basic,0,Logistics,0.239,4,4.4,0
C303186,62,16,46.92,851,65730.01,Month-to-Month,West,Premium,Basic,0,Logistics,0.201,1,7.56,1
C303187,23,10,41.81,477,32608.81,Month-to-Month,Midwest,Premium,Basic,0,Construction,0.054,1,2.51,0
C303188,61,26,5.91,182,8827.75,Month-to-Month,West,Standard,None,1,Services,0.111,1,2.38,0
C303189,29,16,50.43,722,59612.81,Month-to-Month,West,Basic,None,1,Logistics,0.08,2,4.28,1
C303190,39,7,44.61,268,15840.4,Month-to-Month,Northeast,Standard,Full,0,Services,0.159,1,1.05,0
C303191,67,16,42.93,775,61519.77,Month-to-Month,Midwest,Standard,Full,1,Logistics,0.138,2,1.67,0
C303192,38,15,49.39,876,77496.09,One Year,Midwest,Basic,Full,0,Construction,0.029,3,0.0,0
C303193,8,16,39.07,696,42865.98,Month-to-Month,West,Basic,Full,1,Construction,0.137,1,0.76,0
C303194,53,16,50.77,891,49634.5,One Year,South,Premium,Basic,1,Services,0.155,2,1.3,1
C303195,69,17,51.59,994,104506.61,One Year,South,Standard,Basic,0,Construction,0.068,3,4.44,0
C303196,19,13,49.55,726,49263.93,Month-to-Month,West,Premium,Basic,0,Manufacturing,0.114,2,2.86,1
C303197,46,17,28.57,433,41606.99,Month-to-Month,Midwest,Basic,None,0,Services,0.075,3,6.79,1
C303198,39,20,44.5,729,73836.68,Month-to-Month,West,Basic,Full,0,Services,0.217,2,3.05,1
C303199,45,13,47.08,634,48584.98,Month-to-Month,Midwest,Standard,Basic,0,Retail,0.103,2,5.65,0
C303200,57,18,45.08,866,63419.29,One Year,West,Basic,None,0,Retail,0.234,3,4.37,1
C303201,1,12,48.5,649,48815.17,Month-to-Month,South,Basic,None,1,Logistics,0.215,1,3.74,0
C303202,64,18,46.5,725,24809.08,One Year,South,Premium,Basic,1,Construction,0.034,1,0.62,0
C303203,45,14,38.08,488,44602.23,One Year,Northeast,Basic,Full,1,Retail,0.123,1,0.09,0
C303204,23,20,75.12,1248,67480.31,Month-to-Month,West,Standard,Basic,0,Logistics,0.122,1,4.71,1
C303205,59,16,35.97,487,48110.76,One Year,West,Standard,Basic,1,Services,0.16,0,1.1,1
C303206,45,17,33.38,489,56371.73,One Year,South,Basic,Basic,1,Retail,0.199,3,3.13,0
C303207,28,15,54.0,922,78045.93,One Year,South,Standard,None,1,Logistics,0.198,2,4.9,0
C303208,60,15,55.82,670,22388.51,Two Year,South,Basic,Basic,0,Manufacturing,0.067,4,5.24,0
C303209,6,20,58.64,1003,76852.87,Month-to-Month,Midwest,Basic,Basic,0,Logistics,0.102,2,2.88,0
C303210,31,13,55.68,828,56008.39,Two Year,West,Basic,Basic,1,Retail,0.028,1,1.94,0
C303211,10,13,25.82,324,20546.37,Month-to-Month,Midwest,Basic,Full,1,Construction,0.12,1,0.6,1
C303212,55,12,33.01,472,23105.16,Month-to-Month,Northeast,Standard,Full,0,Construction,0.331,3,5.53,0
C303213,6,16,63.03,1190,136513.5,One Year,Northeast,Basic,Basic,1,Retail,0.217,4,0.59,1
C303214,12,14,56.94,771,53375.82,Month-to-Month,Northeast,Standard,Basic,0,Retail,0.087,1,1.43,0
C303215,30,18,40.76,750,68290.55,One Year,West,Premium,None,1,Manufacturing,0.098,1,6.82,0
C303216,64,13,50.12,630,35085.17,Month-to-Month,South,Standard,None,1,Logistics,0.069,3,2.78,0
C303217,59,16,35.36,480,37209.41,Month-to-Month,Midwest,Standard,Full,0,Manufacturing,0.19,2,0.0,1
C303218,67,10,38.23,403,34546.94,Month-to-Month,West,Basic,None,0,Manufacturing,0.198,4,2.91,1
C303219,5,18,47.2,921,67851.57,Month-to-Month,Midwest,Basic,Basic,0,Logistics,0.201,2,1.31,0
C303220,59,11,55.12,721,75742.05,One Year,South,Standard,None,0,Retail,0.075,2,3.15,0
C303221,29,16,59.52,958,79173.34,One Year,South,Standard,Basic,0,Retail,0.035,2,8.19,0
C303222,50,12,20.38,251,19367.7,Month-to-Month,Midwest,Standard,None,0,Construction,0.219,2,6.71,1
C303223,29,12,54.13,666,65663.17,One Year,South,Standard,Full,1,Manufacturing,0.088,1,1.78,0
C303224,62,8,56.46,399,11718.29,Two Year,South,Standard,Full,1,Retail,0.172,0,3.01,0
C303225,29,12,46.09,451,49575.99,One Year,West,Basic,None,1,Retail,0.042,1,3.97,0
C303226,21,23,56.63,1256,66978.63,Two Year,West,Basic,None,0,Logistics,0.266,4,4.1,0
C303227,38,14,51.08,722,58516.99,Two Year,Northeast,Standard,None,0,Manufacturing,0.202,2,4.76,0
C303228,2,19,49.86,1022,48460.41,One Year,West,Standard,None,1,Logistics,0.039,1,4.96,0
C303229,39,18,24.19,421,37132.17,Month-to-Month,Midwest,Standard,None,0,Logistics,0.1,2,3.7,1
C303230,41,10,54.7,475,38640.76,Month-to-Month,Midwest,Standard,Basic,0,Services,0.157,2,1.54,1
C303231,15,13,35.29,404,22089.49,One Year,West,Basic,Basic,1,Construction,0.033,1,3.89,0
C303232,10,15,29.22,379,34228.66,Month-to-Month,West,Standard,Full,0,Construction,0.076,1,1.32,1
C303233,57,23,35.87,775,62552.64,Month-to-Month,West,Basic,Full,1,Services,0.118,1,3.55,0
C303234,61,18,52.26,840,51294.96,One Year,West,Basic,Basic,1,Logistics,0.093,2,0.85,1
C303235,37,18,48.58,1022,53601.35,Two Year,West,Premium,None,0,Services,0.208,2,3.71,0
C303236,10,16,46.5,881,75474.12,Two Year,West,Standard,None,0,Logistics,0.012,7,3.09,0
C303237,25,21,46.83,1080,79222.98,Month-to-Month,South,Basic,None,1,Construction,0.249,1,13.21,1
C303238,65,12,57.27,618,31778.65,Month-to-Month,South,Standard,None,1,Construction,0.046,0,3.22,0
C303239,69,15,73.96,1070,90257.69,Two Year,South,Premium,None,1,Manufacturing,0.094,0,3.73,0
C303240,13,18,53.95,1035,85713.7,Month-to-Month,Northeast,Standard,Basic,0,Retail,0.213,1,2.11,1
C303241,51,16,40.22,704,64477.28,Two Year,South,Basic,Full,0,Logistics,0.141,2,0.09,0
C303242,66,12,45.13,568,47840.34,One Year,West,Premium,None,0,Construction,0.078,3,4.32,0
C303243,12,10,54.32,641,32934.99,Month-to-Month,West,Basic,None,1,Services,0.39,2,4.02,1
C303244,49,15,36.27,497,20077.54,One Year,Northeast,Standard,Basic,0,Logistics,0.124,1,2.06,0
C303245,69,14,41.19,464,31075.56,One Year,Midwest,Standard,None,0,Construction,0.153,1,3.53,0
C303246,8,18,46.37,883,87410.75,One Year,Northeast,Standard,Basic,1,Services,0.098,1,3.18,0
C303247,42,9,67.44,572,42025.26,Two Year,South,Basic,Basic,1,Services,0.171,3,1.25,0
C303248,21,19,50.98,964,53984.8,One Year,West,Standard,Full,1,Retail,0.074,1,0.0,1
C303249,25,19,28.63,589,18084.73,Two Year,Northeast,Premium,None,1,Retail,0.201,3,2.8,1
C303250,22,16,34.51,508,36954.27,One Year,West,Premium,Basic,1,Construction,0.066,4,2.87,0
C303251,17,14,59.93,801,46530.57,Month-to-Month,South,Standard,None,1,Retail,0.182,3,3.17,0
C303252,12,21,27.21,547,37154.34,One Year,South,Basic,None,0,Construction,0.196,4,2.76,1
C303253,5,11,22.42,259,26468.25,Two Year,Northeast,Standard,Basic,1,Retail,0.117,1,0.72,0
C303254,43,14,28.38,414,21332.23,Month-to-Month,Midwest,Standard,Basic,1,Logistics,0.199,2,2.65,0
C303255,18,14,46.78,740,49621.45,Month-to-Month,Northeast,Basic,Basic,0,Construction,0.107,3,2.26,0
C303256,45,16,50.28,798,70294.44,Month-to-Month,Midwest,Basic,Basic,1,Logistics,0.474,3,0.9,0
C303257,21,23,29.45,681,48369.87,One Year,South,Premium,Full,1,Services,0.152,0,9.32,0
C303258,32,13,40.7,534,33330.64,Month-to-Month,Midwest,Basic,None,0,Construction,0.216,5,5.19,0
C303259,25,21,49.08,1086,117252.19,One Year,Midwest,Standard,Full,1,Construction,0.102,0,5.39,0
C303260,10,17,49.65,937,108315.19,One Year,West,Standard,None,0,Services,0.105,2,4.19,1
C303261,71,9,36.5,309,22437.52,Month-to-Month,South,Basic,None,1,Retail,0.186,1,3.85,0
C303262,45,10,53.14,624,44238.2,One Year,Midwest,Basic,Full,0,Retail,0.111,2,2.82,0
C303263,43,12,45.87,472,17639.04,Month-to-Month,Midwest,Standard,None,1,Logistics,0.069,2,6.16,0
C303264,22,15,62.94,758,74969.04,Month-to-Month,Midwest,Standard,Basic,0,Logistics,0.121,2,2.61,0
C303265,14,15,44.3,667,66938.48,Month-to-Month,West,Standard,None,1,Construction,0.286,0,5.49,1
C303266,5,14,51.29,778,68540.68,Month-to-Month,West,Basic,None,1,Logistics,0.351,1,2.57,1
C303267,27,17,61.93,1145,118474.96,One Year,Northeast,Standard,Full,0,Services,0.088,3,0.0,0
C303268,56,11,47.32,418,39151.46,One Year,West,Basic,Full,0,Services,0.04,2,0.0,1
C303269,31,17,45.19,673,50165.14,Month-to-Month,West,Standard,Basic,0,Retail,0.15,1,6.49,1
C303270,6,12,40.78,478,40075.04,One Year,Midwest,Premium,None,0,Manufacturing,0.104,1,3.42,0
C303271,6,15,51.72,688,71938.68,One Year,Northeast,Standard,Basic,1,Construction,0.182,0,2.12,0
C303272,50,15,23.0,315,17122.51,Month-to-Month,West,Basic,None,0,Construction,0.316,3,6.8,0
C303273,34,13,33.89,366,30282.78,Month-to-Month,Midwest,Premium,Full,1,Manufacturing,0.07,0,1.63,0
C303274,24,14,47.33,658,25761.14,Month-to-Month,West,Standard,Basic,1,Manufacturing,0.131,0,2.51,0
C303275,37,11,53.25,593,48292.34,One Year,West,Basic,Basic,0,Retail,0.145,3,2.64,0
C303276,2,23,68.63,1280,91567.01,Two Year,Midwest,Standard,Basic,0,Retail,0.126,2,2.73,0
C303277,65,20,61.75,1187,94336.35,Month-to-Month,Northeast,Standard,Full,0,Manufacturing,0.393,2,0.19,0
C303278,31,14,51.04,764,57330.34,Two Year,South,Basic,None,1,Logistics,0.049,1,3.73,1
C303279,31,18,37.41,588,17180.72,One Year,Northeast,Standard,Full,0,Construction,0.124,1,0.47,0
C303280,7,14,24.72,409,27670.5,Two Year,West,Basic,Full,1,Retail,0.085,5,0.76,1
C303281,49,21,59.69,1123,58239.53,One Year,Midwest,Premium,None,1,Services,0.128,0,3.09,0
C303282,46,17,14.47,218,20660.91,Month-to-Month,South,Basic,Basic,1,Services,0.067,1,3.8,0
C303283,49,14,66.74,1087,89981.32,Month-to-Month,Midwest,Premium,None,1,Logistics,0.203,0,3.58,0
C303284,24,21,34.14,629,33169.27,Month-to-Month,South,Standard,None,1,Retail,0.124,0,2.71,1
C303285,13,12,55.79,776,32670.01,Month-to-Month,South,Basic,Full,0,Services,0.101,3,4.87,0
C303286,53,20,54.16,1059,84057.92,One Year,Midwest,Basic,Basic,0,Logistics,0.082,3,0.15,0
C303287,41,18,57.38,1088,87943.46,Month-to-Month,Northeast,Premium,None,0,Retail,0.141,4,3.0,0
C303288,35,9,50.34,499,47122.31,Month-to-Month,Northeast,Standard,Full,0,Logistics,0.368,1,6.18,0
C303289,32,14,43.93,695,102858.94,Month-to-Month,Midwest,Basic,Basic,1,Construction,0.273,1,1.97,0
C303290,65,16,45.83,691,38217.08,Month-to-Month,South,Premium,Full,1,Construction,0.119,1,0.0,1
C303291,12,17,23.82,346,30803.81,Two Year,South,Basic,Basic,0,Logistics,0.083,4,5.63,0
C303292,48,15,31.07,400,26403.14,Two Year,Midwest,Standard,None,0,Manufacturing,0.149,1,4.61,1
C303293,2,10,35.17,390,17404.45,One Year,Northeast,Premium,Basic,1,Construction,0.082,0,2.0,0
C303294,19,12,49.4,502,42119.12,Month-to-Month,Midwest,Basic,None,0,Construction,0.124,3,4.62,0
C303295,71,22,52.31,1141,96125.43,Month-to-Month,West,Basic,Full,1,Construction,0.153,2,2.96,0
C303296,12,10,27.62,300,16137.66,Month-to-Month,Northeast,Basic,Full,1,Logistics,0.123,3,3.68,0
C303297,7,11,57.72,668,29706.04,Month-to-Month,Midwest,Standard,Basic,0,Logistics,0.189,1,1.42,0
C303298,30,19,50.89,923,85300.68,Month-to-Month,South,Basic,None,0,Logistics,0.161,3,3.24,0
C303299,63,15,42.44,636,63188.66,Month-to-Month,South,Standard,None,1,Retail,0.07,1,3.55,0
C303300,44,17,43.68,786,53036.32,Month-to-Month,South,Basic,Basic,1,Services,0.236,2,1.44,0
C303301,27,30,62.39,1879,200000.0,Month-to-Month,Midwest,Standard,Full,0,Construction,0.084,1,0.0,0
C303302,54,20,51.45,828,64009.19,Month-to-Month,Northeast,Standard,Full,1,Logistics,0.158,1,2.72,0
C303303,6,10,47.43,524,37692.85,Two Year,South,Premium,Basic,0,Retail,0.09,3,3.12,0
C303304,71,18,37.96,700,65082.96,Month-to-Month,Midwest,Premium,None,1,Services,0.095,2,6.04,0
C303305,69,15,47.57,616,15116.35,Two Year,South,Premium,Basic,0,Construction,0.027,3,2.02,0
C303306,7,11,65.72,776,75912.94,Month-to-Month,Northeast,Premium,Basic,0,Manufacturing,0.144,1,0.18,0
C303307,47,15,31.06,435,28770.88,Month-to-Month,West,Basic,Basic,1,Retail,0.061,3,0.18,1
C303308,46,12,38.83,420,37706.19,One Year,Northeast,Basic,None,0,Services,0.108,4,3.87,1
C303309,29,19,52.82,1120,72914.25,Month-to-Month,West,Premium,Basic,0,Construction,0.206,3,0.57,1
C303310,37,10,54.45,544,37636.91,Two Year,West,Standard,None,0,Services,0.042,3,4.22,0
C303311,60,16,58.65,990,83285.87,One Year,Midwest,Premium,Basic,1,Logistics,0.09,0,0.65,0
C303312,47,20,41.0,719,56850.93,One Year,West,Standard,None,0,Retail,0.096,4,2.29,0
C303313,51,19,48.32,984,79188.03,Month-to-Month,West,Standard,None,0,Construction,0.081,3,4.39,0
C303314,9,11,45.27,504,25524.7,One Year,South,Premium,Full,0,Logistics,0.091,4,0.0,1
C303315,30,11,29.41,292,23411.71,Month-to-Month,West,Standard,Basic,1,Construction,0.303,1,4.74,0
C303316,56,14,67.29,913,43479.7,Month-to-Month,Midwest,Basic,None,1,Logistics,0.104,2,6.73,0
C303317,51,10,60.13,670,63328.02,Month-to-Month,Midwest,Standard,Basic,1,Construction,0.275,4,2.62,0
C303318,18,16,44.49,747,67820.07,Month-to-Month,Midwest,Standard,None,0,Manufacturing,0.16,1,6.31,1
C303319,53,15,49.45,793,29301.62,One Year,Midwest,Basic,Full,1,Retail,0.1,2,4.57,1
C303320,59,15,34.44,477,28668.52,Month-to-Month,South,Basic,None,1,Logistics,0.227,2,3.07,1
C303321,13,28,53.25,1633,88424.87,One Year,Midwest,Basic,Basic,0,Construction,0.105,2,0.98,0
C303322,69,15,45.54,653,44637.42,One Year,Northeast,Standard,None,1,Manufacturing,0.325,1,3.96,0
C303323,51,12,46.88,474,45141.93,Month-to-Month,West,Basic,None,1,Manufacturing,0.244,1,4.25,0
C303324,45,14,31.62,416,38571.48,Month-to-Month,West,Standard,None,0,Services,0.124,2,3.23,0
C303325,66,15,30.57,521,46943.99,Two Year,Midwest,Basic,None,0,Services,0.132,2,5.58,1
C303326,15,18,38.93,706,58718.01,One Year,South,Standard,None,0,Construction,0.033,1,2.73,0
C303327,49,18,50.11,818,60770.17,Month-to-Month,West,Basic,None,0,Manufacturing,0.107,4,3.29,0
C303328,43,19,35.1,629,54859.59,Month-to-Month,South,Basic,Basic,0,Construction,0.114,3,3.97,1
C303329,57,17,51.07,1018,38556.35,Month-to-Month,Midwest,Standard,None,1,Construction,0.089,2,2.53,0
C303330,18,14,37.15,428,25172.11,One Year,West,Basic,Full,1,Services,0.072,2,7.06,0
C303331,71,14,35.11,553,36232.14,One Year,West,Basic,Full,0,Construction,0.093,2,0.0,0
C303332,64,20,63.51,1471,71292.53,Month-to-Month,Midwest,Premium,Basic,0,Logistics,0.14,1,2.19,0
C303333,57,12,41.62,484,18147.61,Month-to-Month,Northeast,Standard,None,1,Logistics,0.141,1,4.68,1
C303334,30,14,39.98,476,21542.8,One Year,South,Basic,None,1,Logistics,0.138,1,4.64,0
C303335,34,21,35.68,765,36006.72,Month-to-Month,West,Standard,Basic,0,Manufacturing,0.112,1,2.61,0
C303336,55,21,39.96,934,24257.2,One Year,Midwest,Standard,Full,1,Construction,0.025,2,2.04,0
C303337,40,15,42.45,540,31177.18,Two Year,West,Standard,Full,0,Manufacturing,0.045,2,2.53,0
C303338,31,21,31.96,543,56677.78,Month-to-Month,Northeast,Standard,Basic,1,Services,0.175,1,0.98,0
C303339,55,15,41.46,595,47631.83,One Year,Northeast,Standard,Basic,0,Services,0.238,2,2.54,0
C303340,33,18,41.81,651,50960.58,Month-to-Month,West,Standard,None,0,Construction,0.091,2,3.28,1
C303341,45,14,62.23,861,71550.11,One Year,Midwest,Standard,None,1,Manufacturing,0.086,0,2.93,0
C303342,7,12,38.91,439,31106.71,Month-to-Month,South,Basic,None,1,Construction,0.215,1,4.28,0
C303343,6,18,45.9,759,45194.36,Month-to-Month,Northeast,Premium,Full,0,Construction,0.116,2,0.0,0
C303344,16,14,46.32,708,60964.18,One Year,South,Premium,None,0,Services,0.02,2,3.61,1
C303345,5,16,49.06,924,65537.53,Month-to-Month,South,Standard,None,0,Manufacturing,0.184,3,4.39,0
C303346,15,16,47.84,782,45290.85,Month-to-Month,Northeast,Standard,None,1,Manufacturing,0.236,1,5.66,1
C303347,20,15,70.0,1178,70034.77,One Year,West,Standard,Basic,0,Retail,0.164,4,2.79,0
C303348,46,15,31.0,450,37896.59,Month-to-Month,West,Premium,None,0,Retail,0.149,2,3.01,0
C303349,59,16,60.45,845,56928.64,Month-to-Month,Northeast,Standard,None,0,Construction,0.143,2,2.83,0
C303350,21,21,41.83,987,98873.7,Month-to-Month,West,Standard,None,0,Construction,0.049,2,3.8,0
C303351,16,11,20.95,252,29696.7,One Year,South,Premium,None,1,Manufacturing,0.038,0,7.98,0
C303352,28,10,60.16,679,42396.22,One Year,Midwest,Basic,None,0,Services,0.068,2,2.81,0
C303353,23,14,40.79,598,45726.78,Month-to-Month,West,Basic,None,0,Retail,0.106,5,5.23,0
C303354,2,18,63.22,1175,81005.99,One Year,Midwest,Basic,None,0,Construction,0.162,4,4.92,1
C303355,59,21,33.63,821,69297.61,Month-to-Month,Midwest,Standard,Full,1,Logistics,0.089,0,4.57,0
C303356,53,21,39.77,755,49051.84,Two Year,South,Premium,None,1,Construction,0.279,0,5.06,0
C303357,10,16,50.51,851,58055.05,Two Year,West,Standard,None,0,Retail,0.05,3,3.57,0
C303358,63,16,54.99,1018,118602.83,One Year,West,Standard,Basic,0,Services,0.009,3,2.38,0
C303359,20,14,11.47,187,7406.44,Month-to-Month,West,Basic,Basic,0,Construction,0.158,3,1.53,0
C303360,16,13,24.61,330,28933.21,Two Year,Midwest,Standard,Basic,1,Services,0.198,0,3.14,0
C303361,19,16,60.07,1012,41637.54,One Year,West,Standard,None,0,Logistics,0.085,1,5.0,0
C303362,4,22,62.05,1094,94245.9,Month-to-Month,West,Standard,None,1,Construction,0.193,1,10.26,1
C303363,4,13,43.64,464,40499.31,One Year,Northeast,Premium,Basic,0,Logistics,0.191,2,4.46,0
C303364,27,18,48.99,979,50559.18,Month-to-Month,South,Standard,Basic,0,Logistics,0.21,5,1.2,1
C303365,53,19,25.81,415,20611.22,Two Year,Northeast,Standard,Basic,1,Manufacturing,0.062,3,2.34,0
C303366,67,16,51.31,822,87316.8,Two Year,South,Standard,Basic,1,Construction,0.03,0,10.79,0
C303367,23,13,43.39,574,57599.96,One Year,Northeast,Premium,None,0,Logistics,0.253,3,4.67,0
C303368,5,21,44.79,773,75961.47,Month-to-Month,Midwest,Standard,Full,0,Logistics,0.056,1,5.33,1
C303369,29,13,52.93,722,78287.1,One Year,West,Standard,None,1,Logistics,0.139,0,2.45,0
C303370,23,24,40.92,992,65978.25,One Year,South,Premium,Full,0,Logistics,0.154,2,0.74,0
C303371,24,30,57.81,1699,133308.61,One Year,West,Basic,Basic,1,Construction,0.124,3,2.3,0
C303372,2,11,37.13,482,30581.37,Month-to-Month,West,Standard,None,0,Logistics,0.284,1,6.18,1
C303373,5,17,45.58,810,26408.89,Month-to-Month,Midwest,Premium,Basic,0,Logistics,0.068,2,0.55,0
